RegionName,StateName,SizeRank,2015,2016,2017,2018,2019
Rosamond,California,2243,162183.33333333334,184891.66666666666,222383.33333333334,247233.33333333334,256275.0
Amelia,Ohio,2244,132283.33333333334,146316.66666666666,162550.0,164766.66666666666,173658.33333333334
Blairsville,Georgia,2246,142175.0,148866.66666666666,163383.33333333334,177983.33333333334,183708.33333333334
Berlin,Maryland,2247,217608.33333333334,226850.0,240350.0,257858.33333333334,258800.0
Brawley,California,2248,169541.66666666666,200541.66666666666,199100.0,218866.66666666666,226483.33333333334
Copiague,New York,2249,267791.6666666667,280116.6666666667,293433.3333333333,341158.3333333333,368241.6666666667
Mount Holly,North Carolina,2250,145341.66666666666,158808.33333333334,171225.0,186175.0,200400.0
Shafter,California,2253,129000.0,178733.33333333334,181800.0,205200.0,227800.0
Crescent City,California,2255,0.0,0.0,50475.0,222183.33333333334,245641.66666666666
Parma Heights,Ohio,2257,89825.0,98500.0,113950.0,118433.33333333333,124933.33333333333
Town Of Grand Island,New York,2259,180300.0,179833.33333333334,191333.33333333334,210858.33333333334,208891.66666666666
Parrish,Florida,2260,100150.0,252591.66666666666,268008.3333333333,275916.6666666667,286375.0
New Canaan,Connecticut,2261,1320041.6666666667,1294600.0,1254908.3333333333,1235975.0,1147100.0
Chickasha,Oklahoma,2262,0.0,50316.666666666664,86008.33333333333,87416.66666666667,92275.0
Pendleton,Oregon,2263,0.0,0.0,109275.0,182825.0,200425.0
Crestwood,Kentucky,2264,250308.33333333334,269791.6666666667,270050.0,287991.6666666667,315375.0
Corinth,Texas,2265,213550.0,224891.66666666666,249941.66666666666,266725.0,276475.0
Sachse,Texas,2266,224158.33333333334,242316.66666666666,261466.66666666666,289791.6666666667,288791.6666666667
Pelham,Alabama,2268,163408.33333333334,160725.0,167533.33333333334,179083.33333333334,189900.0
Healdsburg,California,2269,709791.6666666666,749791.6666666666,776308.3333333334,825616.6666666666,822283.3333333334
Chevy Chase,Maryland,2270,870400.0,898475.0,982350.0,1037200.0,1000975.0
Ferndale,Michigan,2271,118975.0,139033.33333333334,147008.33333333334,168275.0,172700.0
Lomita,California,2272,210691.66666666666,536508.3333333334,537608.3333333334,636300.0,650175.0
Hopewell Township,New Jersey,2273,397041.6666666667,415866.6666666667,397150.0,424916.6666666667,406108.3333333333
Payson,Arizona,2274,197666.66666666666,214741.66666666666,233091.66666666666,258058.33333333334,271566.6666666667
Penn Township,Pennsylvania,2275,115358.33333333333,168483.33333333334,186400.0,192766.66666666666,187825.0
Troutdale,Oregon,2276,246291.66666666666,278275.0,314233.3333333333,341900.0,349616.6666666667
Hazlet Township,New Jersey,2277,304091.6666666667,297366.6666666667,303975.0,311116.6666666667,335391.6666666667
Hanahan,South Carolina,2278,200116.66666666666,214516.66666666666,218758.33333333334,226758.33333333334,239716.66666666666
Eatonton,Georgia,2279,0.0,82766.66666666667,216933.33333333334,227791.66666666666,240916.66666666666
Marquette,Michigan,2281,166050.0,176516.66666666666,174525.0,186000.0,197725.0
Waxhaw,North Carolina,2282,240433.33333333334,260808.33333333334,283816.6666666667,309908.3333333333,317525.0
Mountlake Terrace,Washington,2284,278608.3333333333,330066.6666666667,369633.3333333333,427741.6666666667,432475.0
Harrodsburg,Kentucky,2285,0.0,0.0,50866.666666666664,118183.33333333333,124058.33333333333
Ojai,California,2286,607016.6666666666,658408.3333333334,677266.6666666666,707925.0,721575.0
Universal City,Texas,2287,160550.0,158858.33333333334,170025.0,182825.0,190016.66666666666
Alpena,Michigan,2288,53958.333333333336,83791.66666666667,81775.0,82833.33333333333,92316.66666666667
Hyattsville,Maryland,2290,292566.6666666667,312966.6666666667,298025.0,331241.6666666667,338333.3333333333
South Milwaukee,Wisconsin,2291,121941.66666666667,133691.66666666666,141450.0,151925.0,164875.0
Rincon,Georgia,2292,161341.66666666666,151908.33333333334,169558.33333333334,176708.33333333334,180591.66666666666
Lansdale,Pennsylvania,2293,253416.66666666666,259966.66666666666,272325.0,278891.6666666667,293483.3333333333
Lathrop,California,2295,298758.3333333333,333483.3333333333,372375.0,407358.3333333333,444641.6666666667
Chippewa Falls,Wisconsin,2296,131533.33333333334,133366.66666666666,152500.0,164700.0,160550.0
Affton,Missouri,2298,127425.0,134716.66666666666,142158.33333333334,145275.0,148558.33333333334
Town Of Lysander,New York,2299,191600.0,194916.66666666666,197900.0,193691.66666666666,216225.0
Clanton,Alabama,2300,79983.33333333333,112875.0,101066.66666666667,125033.33333333333,135783.33333333334
Lynden,Washington,2301,281033.3333333333,287941.6666666667,318733.3333333333,348200.0,375058.3333333333
South Elgin,Illinois,2302,0.0,0.0,110350.0,227933.33333333334,222808.33333333334
Radcliff,Kentucky,2303,99366.66666666667,98450.0,112958.33333333333,118950.0,130066.66666666667
Haughton,Louisiana,2304,0.0,144391.66666666666,177516.66666666666,181350.0,186566.66666666666
Cameron,North Carolina,2306,166000.0,166008.33333333334,177275.0,185841.66666666666,196991.66666666666
Haines City,Florida,2308,139466.66666666666,148958.33333333334,168150.0,184333.33333333334,199791.66666666666
West Saint Paul,Minnesota,2309,161716.66666666666,171575.0,188558.33333333334,209216.66666666666,222508.33333333334
Brevard,North Carolina,2310,194975.0,207916.66666666666,229566.66666666666,232566.66666666666,261508.33333333334
Erlanger,Kentucky,2312,106091.66666666667,120833.33333333333,122458.33333333333,132166.66666666666,145025.0
Columbia Heights,Minnesota,2313,155533.33333333334,167541.66666666666,183425.0,200683.33333333334,214491.66666666666
Rosedale,Maryland,2315,146600.0,151650.0,174516.66666666666,194808.33333333334,185675.0
Grayslake,Illinois,2317,0.0,0.0,125541.66666666667,200400.0,211958.33333333334
Norton,Massachusetts,2318,163508.33333333334,312891.6666666667,344708.3333333333,338891.6666666667,338916.6666666667
Heath,Ohio,2319,165408.33333333334,147700.0,142341.66666666666,155891.66666666666,169300.0
Forney,Texas,2320,173616.66666666666,191441.66666666666,206325.0,220000.0,227433.33333333334
Lynbrook,New York,2322,404441.6666666667,405300.0,441325.0,481133.3333333333,498358.3333333333
Montville,Connecticut,2323,159025.0,171850.0,174350.0,185500.0,156366.66666666666
Choctaw,Oklahoma,2324,171150.0,190666.66666666666,178666.66666666666,199283.33333333334,196200.0
Jacksonville Beach,Florida,2325,249400.0,241666.66666666666,281191.6666666667,305033.3333333333,345625.0
Lanham Seabrook,Maryland,2326,243708.33333333334,253433.33333333334,272075.0,271716.6666666667,307875.0
Debary,Florida,2327,163841.66666666666,181116.66666666666,193058.33333333334,211666.66666666666,232183.33333333334
Pahoa,Hawaii,2328,122375.0,136250.0,153933.33333333334,166966.66666666666,163866.66666666666
Stephens City,Virginia,2329,194350.0,210450.0,218141.66666666666,234341.66666666666,242933.33333333334
Bonaire,Georgia,2330,150783.33333333334,147100.0,166900.0,175808.33333333334,179325.0
East Falmouth,Massachusetts,2331,315383.3333333333,308591.6666666667,333758.3333333333,360833.3333333333,370141.6666666667
Bourne,Massachusetts,2333,297575.0,311391.6666666667,344566.6666666667,346575.0,347533.3333333333
Wendell,North Carolina,2334,136883.33333333334,147850.0,156200.0,183975.0,195708.33333333334
Town Of Southeast,New York,2335,277825.0,283933.3333333333,260450.0,298025.0,334316.6666666667
Los Alamos,New Mexico,2336,229258.33333333334,268108.3333333333,290750.0,316108.3333333333,355683.3333333333
Bethel,Connecticut,2337,275425.0,297416.6666666667,309125.0,313391.6666666667,318475.0
Greencastle,Pennsylvania,2338,174500.0,173008.33333333334,184291.66666666666,183941.66666666666,198558.33333333334
Murphy,North Carolina,2339,56825.0,137450.0,146066.66666666666,153316.66666666666,158783.33333333334
Show Low,Arizona,2341,185608.33333333334,205433.33333333334,219633.33333333334,239175.0,254066.66666666666
Nipomo,California,2342,488525.0,557550.0,582816.6666666666,591975.0,595575.0
Oregon,Ohio,2343,111216.66666666667,121225.0,124183.33333333333,123650.0,133950.0
Lincolnton,North Carolina,2344,127541.66666666667,135158.33333333334,139525.0,151858.33333333334,166283.33333333334
Manor Township,Pennsylvania,2345,177858.33333333334,173483.33333333334,193525.0,189950.0,208200.0
Indianola,Iowa,2346,155083.33333333334,176275.0,167091.66666666666,181333.33333333334,199208.33333333334
Pittsboro,North Carolina,2348,264250.0,272175.0,283075.0,314808.3333333333,324633.3333333333
Angier,North Carolina,2349,145483.33333333334,152775.0,160300.0,182141.66666666666,195308.33333333334
La Crescenta-Montrose,California,2350,700091.6666666666,762283.3333333334,773958.3333333334,904475.0,883208.3333333334
Wapakoneta,Ohio,2351,104575.0,112583.33333333333,110516.66666666667,121341.66666666667,134675.0
Exeter Township,Pennsylvania,2352,0.0,0.0,126050.0,179233.33333333334,179333.33333333334
Arden,North Carolina,2353,225425.0,246733.33333333334,253258.33333333334,274633.3333333333,298033.3333333333
Hood River,Oregon,2354,344625.0,375241.6666666667,406808.3333333333,427800.0,441650.0
Raymore,Missouri,2355,173141.66666666666,187408.33333333334,196091.66666666666,220225.0,226175.0
Forest Lake,Minnesota,2356,211266.66666666666,216758.33333333334,249425.0,243658.33333333334,277733.3333333333
Hazelwood,Missouri,2357,60583.333333333336,79691.66666666667,83233.33333333333,91216.66666666667,98516.66666666667
Glassboro,New Jersey,2359,154566.66666666666,169866.66666666666,171441.66666666666,170858.33333333334,173125.0
Ansonia,Connecticut,2362,0.0,0.0,117041.66666666667,191700.0,206808.33333333334
Little River,South Carolina,2363,130075.0,137033.33333333334,136316.66666666666,148758.33333333334,161900.0
Oconomowoc,Wisconsin,2364,233450.0,242475.0,270166.6666666667,297100.0,301725.0
Verona,Wisconsin,2366,265341.6666666667,270091.6666666667,303250.0,310308.3333333333,301908.3333333333
Sedona,Arizona,2367,383775.0,423258.3333333333,475350.0,499450.0,502258.3333333333
West Melbourne,Florida,2368,180633.33333333334,196766.66666666666,219525.0,236391.66666666666,238875.0
Rocky River,Ohio,2369,192816.66666666666,194641.66666666666,209425.0,215791.66666666666,223858.33333333334
Nevada City,California,2371,350150.0,370741.6666666667,407633.3333333333,441883.3333333333,448458.3333333333
Evergreen Park,Illinois,2372,152716.66666666666,158908.33333333334,162633.33333333334,178716.66666666666,190008.33333333334
Saint Johns,Michigan,2373,0.0,62508.333333333336,128283.33333333333,140850.0,157941.66666666666
Lockhart,Texas,2374,114633.33333333333,150183.33333333334,166508.33333333334,193583.33333333334,192875.0
Weaverville,North Carolina,2376,227333.33333333334,249016.66666666666,281208.3333333333,288800.0,304841.6666666667
Oakton,Virginia,2377,706933.3333333334,615108.3333333334,644966.6666666666,680416.6666666666,603308.3333333334
Cortland,New York,2379,0.0,27083.333333333332,112708.33333333333,116458.33333333333,114908.33333333333
Sharpsburg,Georgia,2380,195541.66666666666,220733.33333333334,223450.0,241291.66666666666,251550.0
Republic,Missouri,2381,122058.33333333333,131233.33333333334,132783.33333333334,148408.33333333334,154291.66666666666
Lake Worth Corridor,Florida,2382,102958.33333333333,145758.33333333334,174266.66666666666,198266.66666666666,212650.0
Bainbridge Island,Washington,2383,582383.3333333334,638150.0,724425.0,808091.6666666666,818583.3333333334
Carlisle,Pennsylvania,2384,169650.0,172966.66666666666,166941.66666666666,179266.66666666666,182041.66666666666
Melville,New York,2385,603158.3333333334,492750.0,511241.6666666667,534408.3333333334,661383.3333333334
Carencro,Louisiana,2386,160708.33333333334,148533.33333333334,148883.33333333334,163033.33333333334,163708.33333333334
Pewaukee,Wisconsin,2387,234450.0,270750.0,272858.3333333333,306308.3333333333,307358.3333333333
Bensenville,Illinois,2388,0.0,0.0,88025.0,211108.33333333334,235366.66666666666
Holly,Michigan,2389,142050.0,154175.0,162308.33333333334,180258.33333333334,180741.66666666666
Tavares,Florida,2390,138233.33333333334,156108.33333333334,172775.0,191333.33333333334,203166.66666666666
Matawan,New Jersey,2393,296433.3333333333,300958.3333333333,288941.6666666667,322708.3333333333,327900.0
Mayfield Heights,Ohio,2394,117950.0,119741.66666666667,132391.66666666666,135041.66666666666,139233.33333333334
Brook Park,Ohio,2395,91025.0,106058.33333333333,113300.0,125675.0,131866.66666666666
Sturgis,Michigan,2396,0.0,0.0,0.0,79516.66666666667,120591.66666666667
Spring Township,Pennsylvania,2397,174983.33333333334,182116.66666666666,194083.33333333334,203766.66666666666,201075.0
Pinole,California,2399,412916.6666666667,453841.6666666667,515266.6666666667,558166.6666666666,568475.0
Guyton,Georgia,2400,160333.33333333334,164208.33333333334,170158.33333333334,181058.33333333334,197241.66666666666
Sunny Isles Beach,Florida,2401,370625.0,355375.0,385500.0,406408.3333333333,359983.3333333333
Truckee,California,2402,491016.6666666667,516825.0,553575.0,629733.3333333334,642016.6666666666
East Moline,Illinois,2405,85241.66666666667,89950.0,90616.66666666667,98275.0,100766.66666666667
Bellwood,Illinois,2406,0.0,0.0,106150.0,146975.0,166375.0
Cinco Ranch,Texas,2407,340916.6666666667,341808.3333333333,348925.0,355325.0,364850.0
Harrison,Ohio,2408,146491.66666666666,142241.66666666666,153683.33333333334,160700.0,167708.33333333334
Bethany,Oklahoma,2409,101908.33333333333,103516.66666666667,109441.66666666667,115600.0,120000.0
Secaucus,New Jersey,2410,361575.0,390750.0,400508.3333333333,417158.3333333333,423950.0
Alpine,California,2411,516150.0,528591.6666666666,569333.3333333334,605608.3333333334,619583.3333333334
Kingsland,Georgia,2412,123516.66666666667,122441.66666666667,123308.33333333333,130758.33333333333,158016.66666666666
Big Lake,Minnesota,2413,136366.66666666666,192641.66666666666,205983.33333333334,228766.66666666666,239875.0
Pace,Florida,2414,167783.33333333334,171425.0,180491.66666666666,195375.0,217575.0
Manvel,Texas,2415,250516.66666666666,250066.66666666666,272175.0,270616.6666666667,287375.0
Augusta,Maine,2416,118075.0,119283.33333333333,121091.66666666667,131650.0,144425.0
Gaylord,Michigan,2418,68666.66666666667,105483.33333333333,121225.0,127775.0,142733.33333333334
Belgrade,Montana,2419,95175.0,238241.66666666666,259316.66666666666,282175.0,321008.3333333333
New Cumberland,Pennsylvania,2420,157758.33333333334,159333.33333333334,165316.66666666666,171133.33333333334,184400.0
Byron,Georgia,2421,131258.33333333334,131633.33333333334,135216.66666666666,144525.0,155266.66666666666
Chickamauga,Georgia,2422,0.0,0.0,50066.666666666664,132891.66666666666,144041.66666666666
Whitehall,Ohio,2423,0.0,0.0,26191.666666666668,84366.66666666667,99775.0
Prineville,Oregon,2425,149125.0,171141.66666666666,201708.33333333334,226616.66666666666,251658.33333333334
Shawano,Wisconsin,2426,97466.66666666667,97725.0,106783.33333333333,112866.66666666667,114508.33333333333
Westborough,Massachusetts,2427,383800.0,423208.3333333333,450783.3333333333,456666.6666666667,486916.6666666667
Lewes,Delaware,2428,355158.3333333333,315008.3333333333,341066.6666666667,349950.0,369633.3333333333
Saco,Maine,2429,203775.0,232558.33333333334,239600.0,250166.66666666666,274891.6666666667
McKinleyville,California,2431,278516.6666666667,302666.6666666667,313983.3333333333,325916.6666666667,340758.3333333333
Red Wing,Minnesota,2432,147616.66666666666,152525.0,166566.66666666666,183391.66666666666,182791.66666666666
Flushing,Michigan,2433,112916.66666666667,119450.0,128741.66666666667,142041.66666666666,148425.0
Lusby,Maryland,2434,179108.33333333334,173183.33333333334,197641.66666666666,213233.33333333334,230375.0
Point Pleasant,New Jersey,2435,310433.3333333333,323050.0,344416.6666666667,361441.6666666667,360141.6666666667
Alsip,Illinois,2436,112883.33333333333,110366.66666666667,130741.66666666667,135150.0,156025.0
Labelle,Florida,2437,0.0,86266.66666666667,121366.66666666667,140083.33333333334,132475.0
Orinda,California,2438,1274133.3333333333,1328041.6666666667,1375975.0,1407550.0,1467391.6666666667
Sherrelwood,Colorado,2440,212916.66666666666,252825.0,280083.3333333333,308791.6666666667,321750.0
